Order Date,Region,Country,Category,Product,Sales Rep,Channel,Units Sold,Unit Price,Unit Cost,Revenue,Cost,Profit,Margin %
2025-10-15,North,Canada,Electronics,Smart Watch,T. Novak,Retail Store,20,$149.99,$69.00,"$2,999.80","$1,380.00","$1,619.80",54.0%
2025-10-15,East,Japan,Electronics,Laptop Stand,J. Kim,Online,18,$24.99,$12.25,$449.82,$220.50,$229.32,51.0%
2025-10-15,North,USA,Home & Kitchen,Blender,S. Owusu,Online,11,$44.99,$28.34,$494.89,$311.74,$183.15,37.0%
2025-10-16,West,Germany,Office,Monitor Arm,R. Chen,Retail Store,13,$64.99,$31.85,$844.87,$414.05,$430.82,51.0%
2025-10-16,North,Canada,Electronics,Laptop Stand,J. Kim,Retail Store,36,$24.99,$12.25,$899.64,$441.00,$458.64,51.0%
2025-10-17,South,Brazil,Home & Kitchen,Coffee Maker,R. Chen,Online,10,$69.99,$41.29,$699.90,$412.90,$287.00,41.0%
2025-10-17,North,USA,Home & Kitchen,Coffee Maker,K. Ivanova,Online,5,$69.99,$41.29,$349.95,$206.45,$143.50,41.0%
2025-10-17,North,USA,Apparel,Running Shoes,T. Novak,Online,19,$74.99,$39.74,"$1,424.81",$755.06,$669.75,47.0%
2025-10-17,East,Japan,Office,Monitor Arm,A. Patel,Online,15,$64.99,$31.85,$974.85,$477.75,$497.10,51.0%
2025-10-17,South,Argentina,Apparel,Backpack,M. Silva,Retail Store,34,$54.99,$26.95,"$1,869.66",$916.30,$953.36,51.0%
2025-10-18,North,USA,Electronics,Bluetooth Speaker,S. Owusu,Wholesale,17,$39.99,$20.39,$679.83,$346.63,$333.20,49.0%
2025-10-18,West,Germany,Electronics,Laptop Stand,J. Kim,Online,34,$24.99,$12.25,$849.66,$416.50,$433.16,51.0%
2025-10-19,South,Argentina,Apparel,Running Shoes,L. Rossi,Online,36,$74.99,$39.74,"$2,699.64","$1,430.64","$1,269.00",47.0%
2025-10-19,South,Argentina,Electronics,Bluetooth Speaker,K. Ivanova,Retail Store,28,$39.99,$20.39,"$1,119.72",$570.92,$548.80,49.0%
2025-10-21,South,Argentina,Office,Notebook Set,T. Novak,Online,8,$14.99,$8.69,$119.92,$69.52,$50.40,42.0%
2025-10-21,West,UK,Electronics,Wireless Earbuds,J. Kim,Wholesale,15,$59.99,$34.79,$899.85,$521.85,$378.00,42.0%
2025-10-21,South,Brazil,Electronics,Bluetooth Speaker,S. Owusu,Online,4,$39.99,$20.39,$159.96,$81.56,$78.40,49.0%
2025-10-21,East,Japan,Apparel,Backpack,T. Novak,Online,39,$54.99,$26.95,"$2,144.61","$1,051.05","$1,093.56",51.0%
2025-10-21,West,UK,Electronics,Wireless Earbuds,S. Owusu,Online,37,$59.99,$34.79,"$2,219.63","$1,287.23",$932.40,42.0%
2025-10-22,North,USA,Apparel,Running Shoes,K. Ivanova,Online,34,$74.99,$39.74,"$2,549.66","$1,351.16","$1,198.50",47.0%
2025-10-22,South,Brazil,Apparel,Jacket,L. Rossi,Wholesale,13,$99.99,$46.00,"$1,299.87",$598.00,$701.87,54.0%
2025-10-22,North,Canada,Office,Desk Lamp,L. Rossi,Retail Store,5,$29.99,$16.79,$149.95,$83.95,$66.00,44.0%
2025-10-23,West,UK,Office,Desk Lamp,R. Chen,Online,28,$29.99,$16.79,$839.72,$470.12,$369.60,44.0%
2025-10-23,North,USA,Home & Kitchen,Blender,J. Kim,Wholesale,8,$44.99,$28.34,$359.92,$226.72,$133.20,37.0%
2025-10-23,North,USA,Apparel,Backpack,R. Chen,Online,17,$54.99,$26.95,$934.83,$458.15,$476.68,51.0%
2025-10-23,South,Brazil,Office,Desk Chair,A. Patel,Online,21,$179.99,$82.80,"$3,779.79","$1,738.80","$2,040.99",54.0%
2025-10-23,South,Argentina,Electronics,Smart Watch,L. Rossi,Retail Store,26,$149.99,$69.00,"$3,899.74","$1,794.00","$2,105.74",54.0%
2025-10-23,North,USA,Office,Monitor Arm,S. Owusu,Online,7,$64.99,$31.85,$454.93,$222.95,$231.98,51.0%
2025-10-23,East,Japan,Home & Kitchen,Air Fryer,R. Chen,Online,11,$89.99,$53.99,$989.89,$593.89,$396.00,40.0%
2025-10-23,West,UK,Apparel,Sunglasses,S. Owusu,Online,3,$34.99,$19.24,$104.97,$57.72,$47.25,45.0%
2025-10-24,North,Canada,Electronics,Wireless Earbuds,K. Ivanova,Online,34,$59.99,$34.79,"$2,039.66","$1,182.86",$856.80,42.0%
2025-10-24,North,Canada,Office,Desk Lamp,R. Chen,Online,16,$29.99,$16.79,$479.84,$268.64,$211.20,44.0%
2025-10-25,North,Canada,Apparel,Backpack,M. Silva,Online,16,$54.99,$26.95,$879.84,$431.20,$448.64,51.0%
2025-10-25,North,USA,Home & Kitchen,Cookware Set,T. Novak,Online,37,$119.99,$56.40,"$4,439.63","$2,086.80","$2,352.83",53.0%
2025-10-25,South,Brazil,Apparel,Backpack,T. Novak,Online,28,$54.99,$26.95,"$1,539.72",$754.60,$785.12,51.0%
2025-10-26,North,Canada,Apparel,Jacket,A. Patel,Retail Store,30,$99.99,$46.00,"$2,999.70","$1,380.00","$1,619.70",54.0%
2025-10-26,West,Germany,Electronics,Bluetooth Speaker,J. Kim,Online,16,$39.99,$20.39,$639.84,$326.24,$313.60,49.0%
2025-10-27,North,Canada,Home & Kitchen,Air Fryer,A. Patel,Retail Store,31,$89.99,$53.99,"$2,789.69","$1,673.69","$1,116.00",40.0%
2025-10-27,South,Brazil,Apparel,Sunglasses,A. Patel,Online,7,$34.99,$19.24,$244.93,$134.68,$110.25,45.0%
2025-10-28,East,Japan,Home & Kitchen,Blender,J. Kim,Online,25,$44.99,$28.34,"$1,124.75",$708.50,$416.25,37.0%
2025-10-28,West,Germany,Home & Kitchen,Coffee Maker,A. Patel,Online,16,$69.99,$41.29,"$1,119.84",$660.64,$459.20,41.0%
2025-10-28,South,Argentina,Home & Kitchen,Blender,R. Chen,Online,18,$44.99,$28.34,$809.82,$510.12,$299.70,37.0%
2025-10-29,South,Brazil,Apparel,Sunglasses,M. Silva,Wholesale,5,$34.99,$19.24,$174.95,$96.20,$78.75,45.0%
2025-10-29,North,Canada,Office,Desk Lamp,S. Owusu,Retail Store,32,$29.99,$16.79,$959.68,$537.28,$422.40,44.0%
2025-10-30,South,Argentina,Electronics,Bluetooth Speaker,S. Owusu,Retail Store,11,$39.99,$20.39,$439.89,$224.29,$215.60,49.0%
2025-10-30,South,Brazil,Office,Desk Chair,A. Patel,Wholesale,33,$179.99,$82.80,"$5,939.67","$2,732.40","$3,207.27",54.0%
2025-10-31,North,USA,Apparel,Running Shoes,S. Owusu,Online,35,$74.99,$39.74,"$2,624.65","$1,390.90","$1,233.75",47.0%
2025-10-31,East,Japan,Home & Kitchen,Air Fryer,K. Ivanova,Online,22,$89.99,$53.99,"$1,979.78","$1,187.78",$792.00,40.0%
2025-11-01,East,Japan,Electronics,Wireless Earbuds,L. Rossi,Retail Store,36,$59.99,$34.79,"$2,159.64","$1,252.44",$907.20,42.0%
2025-11-01,North,USA,Home & Kitchen,Blender,S. Owusu,Online,40,$44.99,$28.34,"$1,799.60","$1,133.60",$666.00,37.0%
2025-11-02,North,Canada,Home & Kitchen,Coffee Maker,T. Novak,Retail Store,8,$69.99,$41.29,$559.92,$330.32,$229.60,41.0%
2025-11-03,North,USA,Electronics,Laptop Stand,K. Ivanova,Online,14,$24.99,$12.25,$349.86,$171.50,$178.36,51.0%
2025-11-03,East,Japan,Electronics,Bluetooth Speaker,L. Rossi,Online,6,$39.99,$20.39,$239.94,$122.34,$117.60,49.0%
2025-11-03,North,USA,Home & Kitchen,Blender,K. Ivanova,Wholesale,34,$44.99,$28.34,"$1,529.66",$963.56,$566.10,37.0%
2025-11-04,North,USA,Electronics,Laptop Stand,M. Silva,Wholesale,35,$24.99,$12.25,$874.65,$428.75,$445.90,51.0%
2025-11-05,North,USA,Home & Kitchen,Coffee Maker,K. Ivanova,Online,22,$69.99,$41.29,"$1,539.78",$908.38,$631.40,41.0%
2025-11-05,West,UK,Office,Notebook Set,M. Silva,Online,26,$14.99,$8.69,$389.74,$225.94,$163.80,42.0%
2025-11-06,East,India,Office,Desk Chair,L. Rossi,Online,19,$179.99,$82.80,"$3,419.81","$1,573.20","$1,846.61",54.0%
2025-11-06,South,Argentina,Electronics,Laptop Stand,S. Owusu,Retail Store,7,$24.99,$12.25,$174.93,$85.75,$89.18,51.0%
2025-11-06,East,India,Office,Desk Chair,A. Patel,Online,1,$179.99,$82.80,$179.99,$82.80,$97.19,54.0%
2025-11-07,West,UK,Electronics,Wireless Earbuds,S. Owusu,Online,13,$59.99,$34.79,$779.87,$452.27,$327.60,42.0%
2025-11-07,East,Japan,Office,Monitor Arm,T. Novak,Online,22,$64.99,$31.85,"$1,429.78",$700.70,$729.08,51.0%
2025-11-07,North,Canada,Office,Desk Lamp,L. Rossi,Retail Store,2,$29.99,$16.79,$59.98,$33.58,$26.40,44.0%
2025-11-07,East,Japan,Electronics,Laptop Stand,A. Patel,Online,12,$24.99,$12.25,$299.88,$147.00,$152.88,51.0%
2025-11-08,West,UK,Home & Kitchen,Air Fryer,R. Chen,Retail Store,24,$89.99,$53.99,"$2,159.76","$1,295.76",$864.00,40.0%
2025-11-08,West,UK,Office,Notebook Set,R. Chen,Online,31,$14.99,$8.69,$464.69,$269.39,$195.30,42.0%
2025-11-09,North,USA,Office,Desk Chair,T. Novak,Online,1,$179.99,$82.80,$179.99,$82.80,$97.19,54.0%
2025-11-10,North,USA,Office,Desk Lamp,J. Kim,Wholesale,29,$29.99,$16.79,$869.71,$486.91,$382.80,44.0%
2025-11-10,East,Japan,Office,Monitor Arm,S. Owusu,Retail Store,32,$64.99,$31.85,"$2,079.68","$1,019.20","$1,060.48",51.0%
2025-11-11,North,USA,Home & Kitchen,Air Fryer,J. Kim,Retail Store,29,$89.99,$53.99,"$2,609.71","$1,565.71","$1,044.00",40.0%
2025-11-11,North,USA,Office,Notebook Set,S. Owusu,Online,37,$14.99,$8.69,$554.63,$321.53,$233.10,42.0%
2025-11-12,East,India,Home & Kitchen,Coffee Maker,A. Patel,Online,31,$69.99,$41.29,"$2,169.69","$1,279.99",$889.70,41.0%
2025-11-13,North,USA,Apparel,Jacket,J. Kim,Online,7,$99.99,$46.00,$699.93,$322.00,$377.93,54.0%
2025-11-13,North,Canada,Apparel,Backpack,K. Ivanova,Online,26,$54.99,$26.95,"$1,429.74",$700.70,$729.04,51.0%
2025-11-13,South,Argentina,Electronics,Smart Watch,S. Owusu,Online,20,$149.99,$69.00,"$2,999.80","$1,380.00","$1,619.80",54.0%
2025-11-13,East,India,Electronics,Wireless Earbuds,J. Kim,Retail Store,32,$59.99,$34.79,"$1,919.68","$1,113.28",$806.40,42.0%
2025-11-13,South,Brazil,Home & Kitchen,Cookware Set,T. Novak,Wholesale,23,$119.99,$56.40,"$2,759.77","$1,297.20","$1,462.57",53.0%
2025-11-14,South,Brazil,Home & Kitchen,Coffee Maker,L. Rossi,Online,22,$69.99,$41.29,"$1,539.78",$908.38,$631.40,41.0%
2025-11-14,North,USA,Home & Kitchen,Air Fryer,J. Kim,Online,39,$89.99,$53.99,"$3,509.61","$2,105.61","$1,404.00",40.0%
2025-11-16,East,Japan,Apparel,Sunglasses,L. Rossi,Online,8,$34.99,$19.24,$279.92,$153.92,$126.00,45.0%
2025-11-16,East,India,Apparel,Jacket,J. Kim,Online,14,$99.99,$46.00,"$1,399.86",$644.00,$755.86,54.0%
2025-11-16,North,Canada,Office,Desk Chair,M. Silva,Online,18,$179.99,$82.80,"$3,239.82","$1,490.40","$1,749.42",54.0%
2025-11-16,North,USA,Office,Desk Lamp,R. Chen,Online,32,$29.99,$16.79,$959.68,$537.28,$422.40,44.0%
2025-11-17,South,Argentina,Apparel,Backpack,L. Rossi,Online,5,$54.99,$26.95,$274.95,$134.75,$140.20,51.0%
2025-11-17,South,Brazil,Apparel,Sunglasses,M. Silva,Online,2,$34.99,$19.24,$69.98,$38.48,$31.50,45.0%
2025-11-18,East,India,Electronics,Wireless Earbuds,R. Chen,Retail Store,6,$59.99,$34.79,$359.94,$208.74,$151.20,42.0%
2025-11-18,South,Argentina,Electronics,Laptop Stand,L. Rossi,Retail Store,30,$24.99,$12.25,$749.70,$367.50,$382.20,51.0%
2025-11-18,South,Argentina,Office,Monitor Arm,J. Kim,Wholesale,9,$64.99,$31.85,$584.91,$286.65,$298.26,51.0%
2025-11-18,North,Canada,Office,Notebook Set,A. Patel,Online,37,$14.99,$8.69,$554.63,$321.53,$233.10,42.0%
2025-11-19,South,Brazil,Office,Desk Lamp,A. Patel,Retail Store,13,$29.99,$16.79,$389.87,$218.27,$171.60,44.0%
2025-11-19,West,Germany,Office,Notebook Set,A. Patel,Online,32,$14.99,$8.69,$479.68,$278.08,$201.60,42.0%
2025-11-20,East,Japan,Electronics,Bluetooth Speaker,J. Kim,Online,29,$39.99,$20.39,"$1,159.71",$591.31,$568.40,49.0%
2025-11-20,North,Canada,Home & Kitchen,Air Fryer,T. Novak,Online,35,$89.99,$53.99,"$3,149.65","$1,889.65","$1,260.00",40.0%
2025-11-21,North,Canada,Home & Kitchen,Blender,A. Patel,Online,4,$44.99,$28.34,$179.96,$113.36,$66.60,37.0%
2025-11-21,East,Japan,Home & Kitchen,Cookware Set,L. Rossi,Online,5,$119.99,$56.40,$599.95,$282.00,$317.95,53.0%
2025-11-22,West,UK,Office,Monitor Arm,T. Novak,Retail Store,35,$64.99,$31.85,"$2,274.65","$1,114.75","$1,159.90",51.0%
2025-11-22,West,Germany,Apparel,Running Shoes,S. Owusu,Retail Store,23,$74.99,$39.74,"$1,724.77",$914.02,$810.75,47.0%
2025-11-22,East,India,Apparel,Backpack,J. Kim,Online,12,$54.99,$26.95,$659.88,$323.40,$336.48,51.0%
2025-11-23,East,India,Office,Desk Lamp,A. Patel,Online,10,$29.99,$16.79,$299.90,$167.90,$132.00,44.0%
2025-11-23,West,UK,Electronics,Bluetooth Speaker,K. Ivanova,Online,22,$39.99,$20.39,$879.78,$448.58,$431.20,49.0%
2025-11-23,North,USA,Electronics,Laptop Stand,L. Rossi,Retail Store,22,$24.99,$12.25,$549.78,$269.50,$280.28,51.0%
2025-11-23,East,India,Office,Notebook Set,S. Owusu,Retail Store,15,$14.99,$8.69,$224.85,$130.35,$94.50,42.0%
2025-11-23,East,Japan,Apparel,Backpack,T. Novak,Online,7,$54.99,$26.95,$384.93,$188.65,$196.28,51.0%
2025-11-24,South,Argentina,Electronics,Smart Watch,A. Patel,Retail Store,26,$149.99,$69.00,"$3,899.74","$1,794.00","$2,105.74",54.0%
2025-11-24,South,Brazil,Apparel,Jacket,A. Patel,Retail Store,32,$99.99,$46.00,"$3,199.68","$1,472.00","$1,727.68",54.0%
2025-11-24,West,Germany,Office,Notebook Set,R. Chen,Wholesale,31,$14.99,$8.69,$464.69,$269.39,$195.30,42.0%
2025-11-24,East,Japan,Apparel,Backpack,R. Chen,Online,16,$54.99,$26.95,$879.84,$431.20,$448.64,51.0%
2025-11-24,West,Germany,Electronics,Smart Watch,T. Novak,Online,39,$149.99,$69.00,"$5,849.61","$2,691.00","$3,158.61",54.0%
2025-11-24,South,Argentina,Home & Kitchen,Coffee Maker,T. Novak,Online,21,$69.99,$41.29,"$1,469.79",$867.09,$602.70,41.0%
2025-11-24,West,Germany,Office,Notebook Set,T. Novak,Online,5,$14.99,$8.69,$74.95,$43.45,$31.50,42.0%
2025-11-25,North,USA,Electronics,Wireless Earbuds,A. Patel,Online,15,$59.99,$34.79,$899.85,$521.85,$378.00,42.0%
2025-11-25,South,Brazil,Electronics,Smart Watch,K. Ivanova,Online,14,$149.99,$69.00,"$2,099.86",$966.00,"$1,133.86",54.0%
2025-11-26,South,Brazil,Office,Notebook Set,K. Ivanova,Online,32,$14.99,$8.69,$479.68,$278.08,$201.60,42.0%
2025-11-26,West,Germany,Home & Kitchen,Air Fryer,K. Ivanova,Online,37,$89.99,$53.99,"$3,329.63","$1,997.63","$1,332.00",40.0%
2025-11-26,East,India,Home & Kitchen,Coffee Maker,M. Silva,Online,8,$69.99,$41.29,$559.92,$330.32,$229.60,41.0%
2025-11-26,West,UK,Apparel,Running Shoes,K. Ivanova,Online,27,$74.99,$39.74,"$2,024.73","$1,072.98",$951.75,47.0%
2025-11-26,South,Argentina,Apparel,Sunglasses,R. Chen,Wholesale,6,$34.99,$19.24,$209.94,$115.44,$94.50,45.0%
2025-11-27,North,USA,Office,Desk Lamp,J. Kim,Online,39,$29.99,$16.79,"$1,169.61",$654.81,$514.80,44.0%
2025-11-27,East,Japan,Office,Monitor Arm,S. Owusu,Retail Store,34,$64.99,$31.85,"$2,209.66","$1,082.90","$1,126.76",51.0%
2025-11-29,North,Canada,Office,Notebook Set,K. Ivanova,Wholesale,3,$14.99,$8.69,$44.97,$26.07,$18.90,42.0%
2025-11-29,East,Japan,Apparel,Backpack,K. Ivanova,Online,31,$54.99,$26.95,"$1,704.69",$835.45,$869.24,51.0%
2025-11-29,North,USA,Home & Kitchen,Coffee Maker,K. Ivanova,Wholesale,26,$69.99,$41.29,"$1,819.74","$1,073.54",$746.20,41.0%
2025-11-30,South,Brazil,Home & Kitchen,Cookware Set,M. Silva,Wholesale,3,$119.99,$56.40,$359.97,$169.20,$190.77,53.0%
2025-11-30,South,Argentina,Apparel,Jacket,K. Ivanova,Online,26,$99.99,$46.00,"$2,599.74","$1,196.00","$1,403.74",54.0%
2025-12-01,North,USA,Office,Desk Lamp,L. Rossi,Retail Store,4,$29.99,$16.79,$119.96,$67.16,$52.80,44.0%
2025-12-01,East,Japan,Office,Notebook Set,K. Ivanova,Retail Store,24,$14.99,$8.69,$359.76,$208.56,$151.20,42.0%
2025-12-01,North,USA,Office,Notebook Set,M. Silva,Retail Store,26,$14.99,$8.69,$389.74,$225.94,$163.80,42.0%
2025-12-02,South,Brazil,Office,Notebook Set,S. Owusu,Retail Store,26,$14.99,$8.69,$389.74,$225.94,$163.80,42.0%
2025-12-02,South,Argentina,Office,Monitor Arm,L. Rossi,Online,30,$64.99,$31.85,"$1,949.70",$955.50,$994.20,51.0%
2025-12-02,East,Japan,Electronics,Bluetooth Speaker,L. Rossi,Wholesale,29,$39.99,$20.39,"$1,159.71",$591.31,$568.40,49.0%
2025-12-02,South,Brazil,Office,Monitor Arm,L. Rossi,Online,16,$64.99,$31.85,"$1,039.84",$509.60,$530.24,51.0%
2025-12-02,West,UK,Office,Desk Chair,S. Owusu,Retail Store,27,$179.99,$82.80,"$4,859.73","$2,235.60","$2,624.13",54.0%
2025-12-02,South,Argentina,Electronics,Wireless Earbuds,M. Silva,Online,10,$59.99,$34.79,$599.90,$347.90,$252.00,42.0%
2025-12-03,East,India,Electronics,Laptop Stand,S. Owusu,Wholesale,28,$24.99,$12.25,$699.72,$343.00,$356.72,51.0%
2025-12-04,North,Canada,Apparel,Running Shoes,R. Chen,Retail Store,15,$74.99,$39.74,"$1,124.85",$596.10,$528.75,47.0%
2025-12-04,South,Argentina,Apparel,Running Shoes,R. Chen,Retail Store,15,$74.99,$39.74,"$1,124.85",$596.10,$528.75,47.0%
2025-12-04,South,Brazil,Home & Kitchen,Coffee Maker,A. Patel,Online,20,$69.99,$41.29,"$1,399.80",$825.80,$574.00,41.0%
2025-12-04,West,Germany,Office,Desk Lamp,J. Kim,Retail Store,1,$29.99,$16.79,$29.99,$16.79,$13.20,44.0%
2025-12-04,North,USA,Home & Kitchen,Cookware Set,L. Rossi,Retail Store,7,$119.99,$56.40,$839.93,$394.80,$445.13,53.0%
2025-12-04,South,Brazil,Office,Desk Chair,A. Patel,Wholesale,6,$179.99,$82.80,"$1,079.94",$496.80,$583.14,54.0%
2025-12-05,North,USA,Electronics,Bluetooth Speaker,R. Chen,Retail Store,2,$39.99,$20.39,$79.98,$40.78,$39.20,49.0%
2025-12-05,South,Argentina,Apparel,Backpack,A. Patel,Retail Store,38,$54.99,$26.95,"$2,089.62","$1,024.10","$1,065.52",51.0%
2025-12-05,West,UK,Electronics,Wireless Earbuds,R. Chen,Online,19,$59.99,$34.79,"$1,139.81",$661.01,$478.80,42.0%
2025-12-05,South,Argentina,Apparel,Running Shoes,K. Ivanova,Retail Store,31,$74.99,$39.74,"$2,324.69","$1,231.94","$1,092.75",47.0%
2025-12-05,East,India,Home & Kitchen,Coffee Maker,L. Rossi,Online,5,$69.99,$41.29,$349.95,$206.45,$143.50,41.0%
2025-12-06,East,India,Electronics,Bluetooth Speaker,L. Rossi,Online,25,$39.99,$20.39,$999.75,$509.75,$490.00,49.0%
2025-12-08,South,Brazil,Home & Kitchen,Cookware Set,S. Owusu,Online,18,$119.99,$56.40,"$2,159.82","$1,015.20","$1,144.62",53.0%
2025-12-08,South,Argentina,Apparel,Running Shoes,K. Ivanova,Wholesale,9,$74.99,$39.74,$674.91,$357.66,$317.25,47.0%
2025-12-08,West,UK,Home & Kitchen,Coffee Maker,M. Silva,Retail Store,7,$69.99,$41.29,$489.93,$289.03,$200.90,41.0%
2025-12-10,East,Japan,Apparel,Running Shoes,A. Patel,Online,37,$74.99,$39.74,"$2,774.63","$1,470.38","$1,304.25",47.0%
2025-12-10,West,Germany,Office,Desk Lamp,J. Kim,Online,30,$29.99,$16.79,$899.70,$503.70,$396.00,44.0%
2025-12-10,North,USA,Apparel,Jacket,T. Novak,Retail Store,10,$99.99,$46.00,$999.90,$460.00,$539.90,54.0%
2025-12-10,South,Brazil,Electronics,Smart Watch,K. Ivanova,Wholesale,32,$149.99,$69.00,"$4,799.68","$2,208.00","$2,591.68",54.0%
2025-12-11,West,UK,Home & Kitchen,Coffee Maker,R. Chen,Wholesale,18,$69.99,$41.29,"$1,259.82",$743.22,$516.60,41.0%
2025-12-11,North,Canada,Office,Notebook Set,L. Rossi,Online,1,$14.99,$8.69,$14.99,$8.69,$6.30,42.0%
2025-12-12,East,Japan,Electronics,Wireless Earbuds,A. Patel,Online,4,$59.99,$34.79,$239.96,$139.16,$100.80,42.0%
2025-12-12,North,USA,Home & Kitchen,Blender,L. Rossi,Online,33,$44.99,$28.34,"$1,484.67",$935.22,$549.45,37.0%
2025-12-13,West,Germany,Electronics,Laptop Stand,A. Patel,Online,8,$24.99,$12.25,$199.92,$98.00,$101.92,51.0%
2025-12-13,East,Japan,Home & Kitchen,Air Fryer,S. Owusu,Online,28,$89.99,$53.99,"$2,519.72","$1,511.72","$1,008.00",40.0%
2025-12-13,South,Argentina,Office,Notebook Set,A. Patel,Retail Store,17,$14.99,$8.69,$254.83,$147.73,$107.10,42.0%
2025-12-13,South,Argentina,Home & Kitchen,Cookware Set,M. Silva,Online,17,$119.99,$56.40,"$2,039.83",$958.80,"$1,081.03",53.0%
2025-12-13,North,Canada,Electronics,Bluetooth Speaker,J. Kim,Online,38,$39.99,$20.39,"$1,519.62",$774.82,$744.80,49.0%
2025-12-14,East,India,Electronics,Bluetooth Speaker,M. Silva,Retail Store,17,$39.99,$20.39,$679.83,$346.63,$333.20,49.0%
2025-12-14,West,Germany,Apparel,Jacket,S. Owusu,Online,10,$99.99,$46.00,$999.90,$460.00,$539.90,54.0%
2025-12-14,North,Canada,Electronics,Laptop Stand,R. Chen,Online,6,$24.99,$12.25,$149.94,$73.50,$76.44,51.0%
2025-12-15,North,USA,Apparel,Sunglasses,K. Ivanova,Online,31,$34.99,$19.24,"$1,084.69",$596.44,$488.25,45.0%
2025-12-15,West,UK,Office,Desk Chair,T. Novak,Online,15,$179.99,$82.80,"$2,699.85","$1,242.00","$1,457.85",54.0%
2025-12-16,South,Brazil,Home & Kitchen,Air Fryer,L. Rossi,Retail Store,16,$89.99,$53.99,"$1,439.84",$863.84,$576.00,40.0%
2025-12-17,West,Germany,Home & Kitchen,Coffee Maker,J. Kim,Retail Store,30,$69.99,$41.29,"$2,099.70","$1,238.70",$861.00,41.0%
2025-12-17,East,India,Home & Kitchen,Blender,A. Patel,Wholesale,38,$44.99,$28.34,"$1,709.62","$1,076.92",$632.70,37.0%
2025-12-17,West,UK,Home & Kitchen,Cookware Set,J. Kim,Retail Store,10,$119.99,$56.40,"$1,199.90",$564.00,$635.90,53.0%
2025-12-17,South,Brazil,Office,Monitor Arm,M. Silva,Retail Store,37,$64.99,$31.85,"$2,404.63","$1,178.45","$1,226.18",51.0%
2025-12-17,North,USA,Office,Desk Lamp,S. Owusu,Online,21,$29.99,$16.79,$629.79,$352.59,$277.20,44.0%
2025-12-17,East,India,Apparel,Running Shoes,K. Ivanova,Online,31,$74.99,$39.74,"$2,324.69","$1,231.94","$1,092.75",47.0%
2025-12-17,West,Germany,Home & Kitchen,Blender,T. Novak,Online,2,$44.99,$28.34,$89.98,$56.68,$33.30,37.0%
2025-12-17,West,Germany,Home & Kitchen,Coffee Maker,A. Patel,Online,24,$69.99,$41.29,"$1,679.76",$990.96,$688.80,41.0%
2025-12-17,East,Japan,Office,Notebook Set,J. Kim,Retail Store,27,$14.99,$8.69,$404.73,$234.63,$170.10,42.0%
2025-12-17,East,India,Office,Notebook Set,A. Patel,Retail Store,3,$14.99,$8.69,$44.97,$26.07,$18.90,42.0%
2025-12-18,South,Argentina,Office,Desk Chair,S. Owusu,Retail Store,8,$179.99,$82.80,"$1,439.92",$662.40,$777.52,54.0%
2025-12-18,West,Germany,Apparel,Jacket,M. Silva,Online,31,$99.99,$46.00,"$3,099.69","$1,426.00","$1,673.69",54.0%
2025-12-19,South,Argentina,Electronics,Smart Watch,M. Silva,Online,40,$149.99,$69.00,"$5,999.60","$2,760.00","$3,239.60",54.0%
2025-12-19,East,Japan,Home & Kitchen,Cookware Set,L. Rossi,Retail Store,39,$119.99,$56.40,"$4,679.61","$2,199.60","$2,480.01",53.0%
2025-12-19,South,Argentina,Home & Kitchen,Coffee Maker,M. Silva,Wholesale,28,$69.99,$41.29,"$1,959.72","$1,156.12",$803.60,41.0%
2025-12-19,West,Germany,Home & Kitchen,Coffee Maker,M. Silva,Online,30,$69.99,$41.29,"$2,099.70","$1,238.70",$861.00,41.0%
2025-12-20,South,Argentina,Office,Desk Chair,M. Silva,Online,36,$179.99,$82.80,"$6,479.64","$2,980.80","$3,498.84",54.0%
2025-12-20,South,Argentina,Office,Desk Chair,J. Kim,Online,38,$179.99,$82.80,"$6,839.62","$3,146.40","$3,693.22",54.0%
2025-12-20,North,USA,Electronics,Laptop Stand,L. Rossi,Online,7,$24.99,$12.25,$174.93,$85.75,$89.18,51.0%
2025-12-20,South,Argentina,Office,Notebook Set,S. Owusu,Wholesale,8,$14.99,$8.69,$119.92,$69.52,$50.40,42.0%
2025-12-21,South,Brazil,Home & Kitchen,Blender,K. Ivanova,Online,12,$44.99,$28.34,$539.88,$340.08,$199.80,37.0%
2025-12-21,East,Japan,Electronics,Laptop Stand,A. Patel,Wholesale,21,$24.99,$12.25,$524.79,$257.25,$267.54,51.0%
2025-12-22,South,Argentina,Electronics,Smart Watch,L. Rossi,Online,7,$149.99,$69.00,"$1,049.93",$483.00,$566.93,54.0%
2025-12-22,East,India,Home & Kitchen,Cookware Set,T. Novak,Retail Store,19,$119.99,$56.40,"$2,279.81","$1,071.60","$1,208.21",53.0%
2025-12-22,North,Canada,Electronics,Bluetooth Speaker,M. Silva,Retail Store,10,$39.99,$20.39,$399.90,$203.90,$196.00,49.0%
2025-12-22,West,Germany,Office,Notebook Set,L. Rossi,Retail Store,38,$14.99,$8.69,$569.62,$330.22,$239.40,42.0%
2025-12-23,South,Argentina,Office,Desk Chair,J. Kim,Online,14,$179.99,$82.80,"$2,519.86","$1,159.20","$1,360.66",54.0%
2025-12-23,West,Germany,Home & Kitchen,Blender,L. Rossi,Online,35,$44.99,$28.34,"$1,574.65",$991.90,$582.75,37.0%
